Save Date,08:47:35 2020/12/10
Mode,User

Sampling Time(ms),8.0
Time Scale(ms/div),2000.0
Data Length(ms),20000.0

Trigger Enable,0
Trigger Channel,1
Trigger Level(div),0.0
Trigger Type,0
Pre Trigger(div),5.0
AlarmNo,1

CH1,1,0,2,1,0.000
CH2,1,0,2,2,0.000
CH3,1,0,2,3,0.000
CH4,0,0,2,4,0.000
CH5,0,0,2,5,0.000
CH6,0,0,2,6,0.000
CH7,0,0,0,1,0.000
CH8,0,0,0,1,0.000
CH9,0,0,0,1,0.000
CH10,0,0,0,1,0.000

CH1,1,0,0.0,50.00
CH2,1,0,0.0,50.00
CH3,1,0,0.0,50.00
CH4,1,0,0.0,50.00
CH5,1,0,0.0,50.00
CH6,1,0,0.0,50.00
CH7,1,0,0.0,1000.00
CH8,1,0,0.0,1000.00
CH9,1,0,0.0,1000.00
CH10,1,0,0.0,1000.00

Time,CH1,CH2,CH3
ms,%,%,%
18944.0,0.518296,76.474045,11.717551
18952.0,0.132115,76.850060,14.004150
18960.0,0.152440,78.313484,17.662710
18968.0,0.274392,77.439499,16.463514
18976.0,0.833338,78.679344,16.788721
18984.0,0.193091,75.996399,18.130192
18992.0,0.111789,77.673241,15.020417
19000.0,0.111789,79.634636,15.904569
19008.0,0.335368,78.374458,15.183020
19016.0,0.914640,80.823662,14.685049
19024.0,0.091464,82.185463,15.843593
19032.0,0.071139,83.567581,18.831415
19040.0,0.376019,85.488327,18.130192
19048.0,-0.050812,85.650932,19.593615
19056.0,-0.396332,84.807426,22.012329
19064.0,-0.355682,88.659081,23.658682
19072.0,-0.111786,87.652977,21.128178
19080.0,-0.071136,87.937531,20.172888
19088.0,-0.355682,90.996490,21.351757
19096.0,-0.335358,93.100159,22.520462
19104.0,-0.172760,93.821709,24.918852
19112.0,-0.294708,96.372536,24.055025
19120.0,-0.497955,97.947754,27.561144
19128.0,-0.315033,99.370522,29.126194
19136.0,-0.254059,101.596146,31.107914
19144.0,-1.239807,101.860374,29.786768
19152.0,-0.853638,102.541275,29.390423
19160.0,-0.355682,104.644951,31.067263
19168.0,-1.097534,103.720146,31.209539
19176.0,-0.619904,103.100220,29.664816
19184.0,-0.579254,102.957947,27.246101
19192.0,-0.640228,101.616470,26.077394
19200.0,-1.097534,100.752647,27.246101
19208.0,-0.934937,100.752647,27.286753
19216.0,-0.955261,100.539230,27.683096
19224.0,-0.914612,97.896942,26.880245
19232.0,-0.853638,97.774986,27.662771
19240.0,-1.016235,96.413193,26.900570
19248.0,-1.158508,97.348152,25.284708
19256.0,-1.473541,98.730278,26.280647
19264.0,-1.239807,96.768883,26.179022
19272.0,-1.239807,92.419266,26.280647
19280.0,-2.083282,91.179420,24.278603
19288.0,-1.260132,88.811516,23.922911
19296.0,-1.280457,85.589951,22.815180
19304.0,-1.361755,83.201729,21.209478
19312.0,-1.432892,78.882599,20.132236
19320.0,-1.321106,75.650871,16.565142
19328.0,-1.778412,71.128487,13.739922
19336.0,-1.402405,66.534958,12.073244
19344.0,-1.097534,60.386547,8.770379
19352.0,-1.453217,56.057251,5.548814
19360.0,-1.493866,50.762505,3.241890
19368.0,-1.900360,45.112064,2.398389
19376.0,-1.280457,38.628284,0.396344
19384.0,-1.280457,34.380291,-2.154419
19392.0,-1.219482,30.630268,-5.284424
19400.0,-1.158508,26.260323,-9.532288
19408.0,-1.117859,22.794855,-10.558685
19416.0,-1.178833,16.585466,-12.215149
19424.0,-1.758087,12.916745,-15.365479
19432.0,-1.382080,8.191107,-15.324829
19440.0,-1.117859,3.882138,-17.845093
19448.0,-1.321106,-1.239807,-20.334869
19456.0,-1.300781,-5.284424,-22.031982
19464.0,-1.077209,-10.955017,-23.942505
19472.0,-1.219482,-11.615570,-25.903839
19480.0,-0.660553,-16.259766,-28.830597
19488.0,-0.894287,-18.271912,-30.304138
19496.0,-1.321106,-23.556335,-31.991089
19504.0,-1.341431,-26.686340,-33.830475
19512.0,-1.819061,-28.607025,-35.476776
19520.0,-1.260132,-31.991089,-36.503174
19528.0,-1.402405,-34.897522,-37.986877
19536.0,-0.579254,-36.818207,-39.643341
19544.0,-1.300781,-36.421875,-40.242920
19552.0,-0.772339,-35.995056,-39.907562
19560.0,-1.138184,-34.115021,-35.801971
19568.0,-0.731689,-30.131378,-31.066315
19576.0,-0.934937,-29.765533,-27.428192
19584.0,-0.538605,-23.160004,-24.460785
19592.0,-0.955261,-20.273895,-21.391754
19600.0,-0.812988,-14.237457,-17.042267
19608.0,-1.056885,-10.416412,-14.115509
19616.0,-0.853638,-4.847443,-11.778168
19624.0,-0.894287,1.636189,-8.526215
19632.0,-1.077209,10.152501,-5.203125
19640.0,-1.961334,17.744011,-1.453217
19648.0,-0.792664,25.599751,3.943114
19656.0,-1.514191,32.510361,4.024415
19664.0,-1.260132,39.024628,6.107761
19672.0,-1.280457,47.103947,14.420819
19680.0,-0.934937,52.754387,21.595661
19688.0,-1.199158,58.841824,27.388378
19696.0,-1.717438,65.569504,31.453444
19704.0,-2.438965,70.640678,34.735985
19712.0,-1.961334,76.372414,37.042908
19720.0,-1.575165,81.778954,39.624226
19728.0,-1.636139,81.606186,41.087650
19736.0,-1.178833,84.492386,42.774651
19744.0,-1.260132,85.610275,43.191322
19752.0,-1.676788,83.791161,43.638477
19760.0,-1.880035,82.805382,43.150669
19768.0,-1.300781,82.866356,42.032776
19776.0,-1.656464,84.065552,42.794975
19784.0,-2.062958,84.746452,41.372204
19792.0,-1.961334,85.152962,41.494156
19800.0,-2.195068,86.789146,41.087650
19808.0,-1.432892,85.630608,42.073429
19816.0,-2.662537,88.933472,42.388470
19824.0,-1.961334,88.659081,43.973846
19832.0,-1.961334,88.750542,46.077518
19840.0,-1.961334,91.799339,47.662891
19848.0,-2.113770,94.370491,47.845821
19856.0,-1.493866,97.876610,47.195412
19864.0,-2.560913,100.661186,44.512466
19872.0,-2.022308,98.455887,43.272621
19880.0,-2.083282,99.980286,42.236031
19888.0,-2.103607,99.238411,40.183170
19896.0,-2.540588,100.498581,38.364056
19904.0,-1.615814,98.709953,36.301033
19912.0,-2.377991,98.232307,36.240059
19920.0,-2.296692,95.010742,34.339642
19928.0,-1.839386,93.669273,32.093693
19936.0,-2.195068,89.898926,29.990021
19944.0,-2.317017,86.291176,27.307077
19952.0,-1.778412,81.301308,25.640400
19960.0,-2.337341,78.577713,23.181036
19968.0,-2.337341,73.150856,19.868008
19976.0,-2.581238,69.797173,17.042788
19984.0,-2.154419,65.874382,13.983825
19992.0,-1.473541,60.742241,11.737877
20000.0,-2.276367,58.323528,8.567125
